founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
15095,53,Male,22,Technology,6943.0,Excellent,Low,Average,1,No,18,Master’s Degree,Single,0.0,Entry,Small,No,No,No,Good,Low,Left
66402,40,Female,17,Finance,7635.0,Good,Low,High,0,No,21,Associate Degree,Married,2.0,Mid,Large,No,No,No,Fair,High,Left
71031,57,Female,35,Technology,7358.0,Good,High,Below Average,0,No,38,Bachelor’s Degree,Married,1.0,Mid,Medium,Yes,No,No,Poor,Low,Stayed
6073,57,Male,25,Education,7358.0,Good,High,High,0,No,33,Master’s Degree,Married,1.0,Mid,Medium,No,No,No,Excellent,Medium,Stayed
66858,41,Male,9,Education,4630.0,Good,High,Below Average,1,No,14,Master’s Degree,Divorced,3.0,Mid,Medium,No,No,No,Good,Low,Stayed
9530,22,Female,12,Technology,9472.0,Good,High,Average,1,No,79,High School,Single,4.0,Entry,Large,No,No,No,Fair,Very High,Left
4309,57,Male,15,Technology,10436.0,Good,High,High,0,Yes,79,Master’s Degree,Married,1.0,Entry,Small,Yes,No,Yes,Good,Low,Left
44342,57,Male,40,Finance,7358.0,Good,High,High,1,No,65,Associate Degree,Married,1.0,Entry,Medium,No,No,No,Excellent,Low,Stayed
1307,49,Male,22,Education,4348.0,Poor,High,Average,0,No,38,Associate Degree,Single,1.0,Entry,Medium,No,No,No,Poor,Medium,Left
72022,28,Male,17,Healthcare,9457.0,Excellent,Very High,Average,0,No,17,Master’s Degree,Single,2.0,Entry,Medium,Yes,No,No,Good,Very High,Stayed
39454,59,Male,1,Technology,12170.0,Good,High,Average,2,No,3,Master’s Degree,Single,1.0,Mid,Medium,No,No,No,Good,Low,Left
28724,29,Female,7,Media,6051.0,Good,High,Below Average,3,No,32,Bachelor’s Degree,Married,1.0,Mid,Small,No,No,No,Poor,Medium,Stayed
29251,22,Female,10,Finance,9586.0,Fair,Medium,High,1,No,3,Bachelor’s Degree,Single,4.0,Entry,Medium,Yes,No,No,Fair,Low,Left
51853,57,Male,48,Education,5105.0,Good,High,Average,0,Yes,12,Bachelor’s Degree,Single,1.0,Mid,Medium,No,No,No,Good,High,Stayed
48443,46,Female,30,Technology,9838.0,Good,Very High,High,0,Yes,59,Bachelor’s Degree,Married,5.0,Senior,Medium,No,No,No,Good,Very High,Stayed
36352,51,Male,35,Media,5927.0,Good,High,Average,1,Yes,37,Associate Degree,Single,1.0,Mid,Medium,No,No,No,Excellent,Low,Left
31965,30,Female,20,Technology,7576.0,Good,High,Average,1,No,68,High School,Married,3.0,Entry,Medium,Yes,No,No,Poor,Low,Stayed
74276,18,Male,9,Technology,9597.0,Fair,High,Average,1,No,22,Associate Degree,Single,1.0,Entry,Medium,Yes,No,No,Excellent,Low,Stayed
44649,31,Male,1,Healthcare,8178.0,Excellent,High,High,0,Yes,76,Master’s Degree,Single,2.0,Mid,Small,Yes,No,No,Good,High,Stayed
35316,58,Female,18,Healthcare,9097.0,Fair,High,Low,2,No,60,Associate Degree,Single,1.0,Entry,Medium,No,No,No,Fair,Low,Left
1398,51,Female,40,Education,7358.0,Good,High,Average,1,No,51,Associate Degree,Married,1.0,Entry,Medium,Yes,No,No,Good,Medium,Stayed
33950,32,Female,11,Healthcare,8537.0,Good,High,Average,1,No,74,Bachelor’s Degree,Married,3.0,Entry,Medium,No,No,No,Good,Very High,Stayed
36277,41,Female,10,Technology,7046.0,Good,Medium,Below Average,0,No,1,Bachelor’s Degree,Married,0.0,Entry,Small,Yes,No,No,Good,High,Stayed
46419,24,Female,5,Finance,4697.0,Excellent,High,Average,3,No,70,High School,Married,1.0,Mid,Small,No,No,Yes,Good,Medium,Stayed
13082,34,Female,10,Technology,11251.0,Fair,Medium,Average,2,No,12,Associate Degree,Single,1.0,Entry,Small,No,No,No,Good,High,Left
38359,31,Female,19,Finance,7358.0,Good,High,Average,1,No,80,Associate Degree,Married,1.0,Entry,Medium,No,No,No,Excellent,Very High,Stayed
12774,34,Female,23,Technology,9832.0,Fair,Medium,High,0,No,46,Associate Degree,Married,1.0,Senior,Small,Yes,No,No,Poor,Low,Stayed
30661,45,Female,7,Technology,7358.0,Good,High,Average,0,No,59,High School,Single,1.0,Mid,Medium,No,No,Yes,Fair,Medium,Left
72921,36,Female,2,Media,5717.0,Good,High,Average,1,No,30,Master’s Degree,Married,1.0,Senior,Small,No,Yes,No,Good,Low,Stayed
26969,48,Female,34,Technology,5031.0,Excellent,High,Low,1,Yes,7,Master’s Degree,Single,0.0,Entry,Small,Yes,No,No,Good,High,Stayed
8230,25,Female,5,Education,3506.0,Poor,High,Average,0,No,18,Associate Degree,Married,4.0,Mid,Medium,No,No,No,Good,High,Stayed
34685,50,Male,28,Education,5206.0,Good,High,Average,0,Yes,38,High School,Married,1.0,Mid,Medium,No,No,Yes,Poor,Low,Stayed
14969,29,Male,18,Media,7358.0,Good,High,Average,1,No,22,Associate Degree,Single,1.0,Senior,Medium,No,No,No,Good,Medium,Stayed
32960,58,Female,45,Media,5923.0,Excellent,Medium,Average,0,No,90,Bachelor’s Degree,Married,3.0,Entry,Medium,No,No,No,Poor,Medium,Left
70502,41,Male,27,Education,3875.0,Good,High,Average,1,Yes,58,High School,Married,1.0,Mid,Medium,No,No,Yes,Good,Low,Stayed
32315,35,Male,24,Education,4691.0,Excellent,High,Average,1,Yes,5,Master’s Degree,Married,5.0,Entry,Large,No,No,No,Good,Medium,Stayed
24133,49,Female,14,Finance,10872.0,Excellent,Very High,Average,0,No,99,Master’s Degree,Single,4.0,Mid,Medium,No,No,Yes,Good,High,Stayed
45134,19,Female,5,Healthcare,7548.0,Good,High,High,0,No,18,High School,Married,1.0,Entry,Medium,No,Yes,No,Good,Low,Left
52282,50,Female,28,Education,7358.0,Good,High,Average,2,No,38,Master’s Degree,Married,1.0,Entry,Medium,No,Yes,Yes,Fair,Low,Left
35272,24,Female,3,Finance,9195.0,Good,High,Average,2,No,38,High School,Divorced,1.0,Mid,Medium,No,No,No,Excellent,High,Stayed
30753,24,Female,10,Finance,9228.0,Excellent,Very High,Average,1,No,11,Master’s Degree,Single,3.0,Mid,Medium,No,No,No,Good,High,Left
3871,26,Male,1,Education,3368.0,Poor,High,Low,1,No,73,Bachelor’s Degree,Married,1.0,Senior,Large,No,No,No,Fair,Medium,Left
37837,56,Female,34,Media,7358.0,Good,High,Low,0,No,89,Associate Degree,Married,1.0,Senior,Medium,Yes,No,No,Good,High,Stayed
2980,44,Female,13,Technology,8588.0,Good,High,Average,0,No,27,PhD,Married,1.0,Entry,Medium,Yes,No,No,Poor,Medium,Stayed
30184,24,Male,13,Technology,8864.0,Good,High,Average,0,No,86,Bachelor’s Degree,Married,4.0,Mid,Medium,No,No,No,Good,Low,Stayed
54938,54,Male,14,Healthcare,9056.0,Good,High,Average,2,No,43,Master’s Degree,Single,2.0,Mid,Large,No,No,No,Fair,Medium,Stayed
17315,40,Male,17,Healthcare,7580.0,Poor,Very High,Average,0,Yes,5,Bachelor’s Degree,Married,1.0,Senior,Medium,No,No,No,Poor,Medium,Left
1234,34,Male,24,Finance,7950.0,Good,Medium,Below Average,0,Yes,41,High School,Married,0.0,Senior,Medium,No,No,No,Good,Low,Stayed
11967,20,Male,3,Technology,9410.0,Good,High,Average,0,No,78,Master’s Degree,Divorced,2.0,Mid,Large,No,No,No,Fair,Low,Left
46905,43,Female,18,Finance,8687.0,Good,High,Average,2,No,83,High School,Single,0.0,Entry,Large,No,No,No,Good,Low,Left
24641,43,Male,21,Media,5600.0,Good,High,Average,0,No,90,Bachelor’s Degree,Single,3.0,Mid,Small,No,No,No,Good,Low,Left
39752,37,Female,4,Media,5628.0,Good,High,Average,0,No,71,High School,Single,0.0,Mid,Medium,No,No,Yes,Good,Low,Left
17230,19,Male,3,Media,6467.0,Fair,High,Average,2,No,71,High School,Single,2.0,Mid,Medium,No,No,Yes,Fair,Medium,Left
17083,55,Male,23,Healthcare,7358.0,Good,High,Average,0,No,7,Associate Degree,Single,1.0,Entry,Medium,No,No,Yes,Fair,Low,Left
53195,39,Female,10,Healthcare,7387.0,Good,Very High,Below Average,1,Yes,30,High School,Married,0.0,Entry,Medium,Yes,No,No,Fair,High,Stayed
37892,56,Male,1,Media,7405.0,Good,Very High,Average,1,No,98,Bachelor’s Degree,Single,3.0,Entry,Medium,No,No,No,Poor,Low,Left
7764,40,Male,7,Education,3347.0,Poor,High,Below Average,0,No,29,Bachelor’s Degree,Single,4.0,Senior,Large,Yes,No,Yes,Good,Low,Stayed
56003,52,Male,22,Healthcare,7385.0,Good,High,High,0,No,83,Bachelor’s Degree,Single,1.0,Mid,Medium,No,No,No,Good,Medium,Left
73719,47,Female,36,Technology,10287.0,Excellent,High,Average,1,Yes,47,Bachelor’s Degree,Married,2.0,Entry,Large,No,No,No,Fair,Low,Stayed
32941,25,Female,1,Finance,7498.0,Good,High,Low,1,Yes,21,Bachelor’s Degree,Single,2.0,Entry,Medium,No,No,No,Fair,Medium,Left
6580,18,Male,3,Education,5911.0,Fair,High,Average,2,No,21,High School,Married,5.0,Mid,Small,No,No,No,Good,Low,Left
41487,27,Female,15,Healthcare,7074.0,Good,High,High,0,Yes,45,Associate Degree,Single,0.0,Mid,Medium,No,No,No,Good,High,Left
62072,24,Female,9,Healthcare,8002.0,Fair,Medium,Average,3,Yes,65,Bachelor’s Degree,Divorced,0.0,Mid,Medium,No,Yes,No,Good,Medium,Left
65136,36,Male,17,Technology,7358.0,Good,High,Below Average,4,No,79,Master’s Degree,Married,1.0,Entry,Medium,No,No,No,Good,Low,Stayed
5466,59,Male,15,Finance,8583.0,Good,High,Average,0,No,4,Bachelor’s Degree,Married,0.0,Mid,Small,No,No,No,Excellent,Low,Stayed
41796,51,Male,15,Healthcare,8074.0,Good,High,Average,2,No,86,Master’s Degree,Married,5.0,Entry,Large,Yes,No,No,Fair,Medium,Stayed
29387,58,Male,3,Education,4808.0,Good,High,Average,0,No,31,Associate Degree,Single,0.0,Mid,Medium,No,No,No,Fair,High,Left
3773,25,Male,16,Technology,6032.0,Good,Very High,High,1,Yes,71,High School,Married,5.0,Mid,Medium,No,No,Yes,Excellent,Medium,Stayed
7903,50,Female,7,Education,7358.0,Good,High,Below Average,0,No,73,Bachelor’s Degree,Married,1.0,Entry,Medium,No,No,No,Fair,Low,Left
53521,21,Female,4,Healthcare,6836.0,Excellent,High,Average,0,Yes,18,High School,Married,1.0,Entry,Large,No,No,No,Fair,High,Left
62734,33,Female,8,Healthcare,6842.0,Good,High,High,0,Yes,28,Bachelor’s Degree,Single,1.0,Entry,Medium,No,No,No,Excellent,Low,Left
44581,39,Male,18,Media,7358.0,Good,High,Average,1,Yes,79,High School,Married,1.0,Mid,Medium,Yes,No,No,Good,High,Stayed
25279,44,Female,32,Healthcare,5509.0,Fair,High,Average,2,Yes,43,Bachelor’s Degree,Single,2.0,Mid,Small,No,No,No,Good,Low,Left
41647,45,Male,31,Education,4963.0,Good,Very High,Average,1,No,45,High School,Married,2.0,Entry,Small,No,No,No,Good,Low,Stayed
46031,20,Male,5,Media,5131.0,Good,Very High,Average,0,Yes,44,Bachelor’s Degree,Married,1.0,Entry,Small,No,No,No,Excellent,Very High,Stayed
63909,21,Female,10,Healthcare,8229.0,Good,High,Below Average,1,Yes,54,Associate Degree,Married,1.0,Mid,Medium,Yes,No,Yes,Good,High,Stayed
62055,39,Male,3,Media,5957.0,Good,High,Average,3,Yes,91,Bachelor’s Degree,Married,1.0,Senior,Large,Yes,No,No,Excellent,High,Stayed
37528,30,Male,13,Technology,10747.0,Good,High,Average,0,Yes,73,Bachelor’s Degree,Married,1.0,Entry,Medium,No,No,No,Poor,Medium,Stayed
36453,23,Female,12,Technology,9499.0,Excellent,High,Average,0,No,10,Associate Degree,Married,4.0,Mid,Medium,No,No,No,Excellent,Low,Stayed
44113,47,Male,11,Technology,9367.0,Fair,High,Average,1,Yes,59,PhD,Married,2.0,Mid,Large,No,No,No,Fair,Low,Stayed
57846,19,Male,9,Finance,6702.0,Good,High,Average,2,No,93,Associate Degree,Married,0.0,Mid,Medium,No,No,No,Excellent,Medium,Left
52132,57,Female,18,Technology,8236.0,Fair,High,High,1,Yes,18,Bachelor’s Degree,Single,4.0,Senior,Large,No,No,No,Fair,Medium,Left
19951,49,Female,5,Media,6426.0,Good,Very High,Average,0,Yes,40,Bachelor’s Degree,Married,4.0,Entry,Medium,Yes,No,No,Poor,Medium,Left
37611,31,Female,8,Healthcare,8656.0,Good,Very High,Average,0,Yes,40,Associate Degree,Divorced,3.0,Senior,Small,No,No,No,Good,High,Stayed
241,43,Female,6,Technology,9920.0,Poor,High,Average,0,Yes,3,Bachelor’s Degree,Married,1.0,Entry,Medium,No,No,No,Good,Low,Stayed
46662,46,Female,20,Media,6211.0,Good,High,High,2,Yes,19,High School,Single,1.0,Mid,Medium,No,No,No,Poor,Low,Left
42991,30,Female,2,Technology,9606.0,Good,High,High,0,No,3,PhD,Married,1.0,Mid,Medium,No,No,No,Good,Low,Stayed
72838,32,Female,14,Media,5592.0,Good,High,Average,0,No,32,Master’s Degree,Single,1.0,Entry,Medium,No,No,No,Poor,High,Left
687,26,Male,6,Technology,7358.0,Good,High,Average,0,No,30,Master’s Degree,Divorced,1.0,Mid,Medium,No,No,No,Poor,High,Left
72297,35,Female,26,Technology,8000.0,Fair,Low,Below Average,0,No,66,High School,Single,3.0,Mid,Small,No,No,No,Fair,Low,Left
18726,25,Male,16,Education,4857.0,Fair,High,Average,0,Yes,37,Master’s Degree,Divorced,0.0,Mid,Medium,No,No,No,Fair,High,Stayed
58680,36,Female,28,Finance,9129.0,Good,Very High,High,1,No,88,High School,Divorced,3.0,Senior,Medium,No,No,No,Good,Low,Left
67816,26,Male,18,Finance,10746.0,Fair,High,Average,3,No,96,Master’s Degree,Married,0.0,Entry,Medium,No,No,No,Poor,Medium,Left
60431,43,Male,18,Education,7358.0,Good,High,High,0,Yes,18,High School,Single,1.0,Mid,Medium,No,No,No,Fair,Medium,Left
34298,20,Female,3,Finance,4538.0,Good,Low,Average,3,No,1,Bachelor’s Degree,Married,0.0,Mid,Small,No,No,No,Poor,Medium,Left
51030,42,Female,19,Education,5186.0,Fair,Medium,High,2,No,88,Bachelor’s Degree,Single,3.0,Entry,Medium,No,No,No,Good,Medium,Left
29113,59,Male,7,Finance,7358.0,Good,High,High,0,No,47,High School,Married,1.0,Entry,Medium,No,No,No,Fair,High,Left
58835,42,Male,1,Technology,10207.0,Good,High,High,1,No,47,Master’s Degree,Married,1.0,Mid,Small,No,No,No,Good,High,Left
53137,31,Female,4,Technology,9638.0,Fair,High,Below Average,1,Yes,10,High School,Married,0.0,Entry,Medium,No,No,No,Good,Medium,Left
28382,43,Female,12,Healthcare,9001.0,Good,Very High,Average,0,No,71,Bachelor’s Degree,Married,0.0,Senior,Medium,No,No,No,Good,Medium,Stayed
32733,47,Male,2,Technology,7358.0,Good,High,High,0,Yes,32,High School,Married,1.0,Entry,Medium,Yes,No,No,Good,Medium,Stayed
6152,58,Female,3,Education,5247.0,Good,High,Average,0,Yes,10,Bachelor’s Degree,Single,1.0,Mid,Medium,No,No,No,Fair,Very High,Left
30413,52,Male,33,Education,5334.0,Fair,High,Average,1,Yes,86,Master’s Degree,Married,4.0,Mid,Medium,No,No,No,Poor,Low,Stayed
57116,52,Male,14,Finance,11345.0,Good,High,High,0,Yes,84,Associate Degree,Single,5.0,Senior,Medium,No,No,No,Poor,Low,Left
22864,41,Female,4,Healthcare,8183.0,Excellent,Very High,Below Average,0,No,28,Bachelor’s Degree,Married,0.0,Mid,Medium,No,No,Yes,Good,High,Stayed
16794,54,Male,12,Education,7358.0,Good,High,Average,0,No,84,Associate Degree,Married,1.0,Mid,Medium,Yes,No,Yes,Excellent,Low,Stayed
58059,33,Male,20,Finance,5538.0,Good,High,Average,0,No,67,Bachelor’s Degree,Married,0.0,Senior,Medium,No,No,No,Excellent,High,Stayed
47548,29,Female,13,Finance,6565.0,Fair,Medium,Average,0,Yes,49,Bachelor’s Degree,Married,0.0,Senior,Small,No,No,No,Good,Medium,Stayed
29384,56,Male,48,Media,6268.0,Good,High,Average,0,Yes,85,High School,Married,1.0,Mid,Small,No,No,No,Poor,Low,Left
2918,58,Male,27,Education,4413.0,Fair,High,Low,2,Yes,56,Bachelor’s Degree,Single,1.0,Entry,Medium,No,Yes,No,Fair,Medium,Left
5692,40,Male,5,Technology,7654.0,Good,High,Average,0,Yes,81,Master’s Degree,Single,1.0,Mid,Medium,No,No,No,Excellent,Low,Left
22947,31,Female,9,Healthcare,8574.0,Good,High,Average,0,No,19,Bachelor’s Degree,Single,1.0,Mid,Medium,No,No,Yes,Excellent,Low,Left
65075,27,Male,4,Finance,7828.0,Good,High,Average,0,Yes,20,Bachelor’s Degree,Married,2.0,Mid,Large,No,No,No,Good,Low,Stayed
991,50,Male,30,Technology,11960.0,Fair,High,Low,3,No,90,Bachelor’s Degree,Single,1.0,Mid,Small,No,No,No,Good,Medium,Left
51513,59,Male,29,Education,4886.0,Fair,High,Average,2,No,27,Master’s Degree,Married,1.0,Mid,Medium,No,No,No,Good,Medium,Left
8870,35,Female,25,Media,5832.0,Good,High,High,0,No,95,Master’s Degree,Single,0.0,Entry,Small,No,No,Yes,Good,Low,Stayed
44445,18,Female,2,Healthcare,8358.0,Fair,High,Average,0,No,45,Bachelor’s Degree,Single,3.0,Mid,Small,No,No,No,Fair,High,Left
21419,35,Male,17,Technology,7358.0,Good,High,High,2,Yes,47,Bachelor’s Degree,Married,1.0,Mid,Medium,No,No,No,Good,Very High,Stayed
9659,59,Female,22,Healthcare,7573.0,Fair,Very High,Average,0,No,24,Associate Degree,Married,1.0,Entry,Medium,No,No,No,Fair,High,Stayed
1493,59,Male,35,Healthcare,8940.0,Good,High,Average,0,Yes,61,High School,Single,1.0,Mid,Medium,No,Yes,No,Good,Very High,Left
60751,23,Male,2,Education,4310.0,Fair,Medium,Average,0,Yes,45,Associate Degree,Single,1.0,Mid,Small,No,No,No,Good,Medium,Left
2628,33,Male,25,Education,3147.0,Excellent,Medium,Below Average,0,No,63,High School,Married,1.0,Mid,Small,No,No,No,Good,Low,Left
42849,53,Male,34,Healthcare,5799.0,Good,High,Average,2,Yes,25,Bachelor’s Degree,Single,1.0,Senior,Small,No,No,No,Good,Medium,Left
41030,39,Male,1,Finance,7159.0,Good,High,Average,0,Yes,63,Associate Degree,Married,0.0,Mid,Small,No,No,No,Good,Very High,Left
67590,48,Male,10,Education,4431.0,Excellent,High,Low,0,Yes,59,Bachelor’s Degree,Single,1.0,Entry,Medium,No,No,No,Fair,High,Left
39009,50,Female,42,Healthcare,8367.0,Good,High,Average,2,No,64,Associate Degree,Married,1.0,Entry,Medium,No,No,No,Good,Medium,Stayed
54315,24,Male,14,Technology,8611.0,Good,High,Below Average,2,No,87,Associate Degree,Single,1.0,Mid,Medium,No,No,No,Good,High,Left
24883,21,Male,8,Media,6118.0,Excellent,High,Average,1,Yes,45,Associate Degree,Married,1.0,Mid,Medium,Yes,No,No,Good,High,Stayed
25654,44,Male,3,Technology,9765.0,Good,Low,Below Average,1,No,69,High School,Married,1.0,Mid,Small,No,No,No,Fair,Very High,Left
59449,53,Female,29,Education,4963.0,Good,High,High,0,No,39,Associate Degree,Divorced,2.0,Senior,Medium,No,No,No,Poor,Low,Stayed
22473,24,Male,10,Education,4532.0,Good,High,Average,1,No,85,Bachelor’s Degree,Single,1.0,Entry,Medium,No,No,Yes,Fair,Low,Left
42717,49,Male,30,Education,4327.0,Good,Very High,Below Average,0,No,20,High School,Divorced,1.0,Entry,Large,No,No,No,Good,Low,Stayed
12389,40,Female,2,Technology,9628.0,Good,High,High,0,No,62,Master’s Degree,Married,1.0,Mid,Medium,Yes,No,No,Good,Medium,Stayed
33074,22,Male,2,Education,5654.0,Excellent,Very High,Average,0,No,87,PhD,Married,0.0,Entry,Medium,No,No,No,Poor,Low,Left
47235,46,Male,24,Technology,7805.0,Excellent,Medium,Low,1,Yes,12,Bachelor’s Degree,Married,0.0,Entry,Small,No,No,No,Poor,Low,Stayed
40164,25,Male,8,Technology,9744.0,Good,High,High,0,Yes,66,Bachelor’s Degree,Single,1.0,Mid,Medium,Yes,No,No,Fair,Very High,Left
67362,30,Female,16,Technology,8634.0,Good,High,Average,0,Yes,73,Bachelor’s Degree,Married,1.0,Entry,Small,No,No,Yes,Good,High,Stayed
12088,41,Male,6,Education,3204.0,Good,High,Average,1,No,97,Associate Degree,Married,0.0,Senior,Small,No,No,No,Fair,Low,Stayed
56359,34,Male,3,Healthcare,10419.0,Poor,Medium,Average,1,No,85,Master’s Degree,Single,1.0,Senior,Medium,No,No,Yes,Good,Low,Left
2258,48,Male,13,Healthcare,8333.0,Good,High,Average,0,No,65,Bachelor’s Degree,Married,0.0,Mid,Medium,No,No,No,Good,Low,Left
8544,26,Female,10,Healthcare,8435.0,Good,High,Average,0,Yes,73,High School,Married,1.0,Entry,Small,No,No,Yes,Good,High,Stayed
10481,38,Male,24,Technology,8428.0,Good,High,Average,0,Yes,48,High School,Divorced,1.0,Mid,Medium,No,No,No,Fair,Low,Stayed
3339,57,Male,12,Healthcare,9234.0,Good,Very High,Average,0,No,21,Associate Degree,Single,1.0,Mid,Small,No,No,Yes,Poor,High,Left
56327,52,Male,40,Healthcare,8548.0,Fair,High,Average,0,No,87,Master’s Degree,Divorced,3.0,Senior,Medium,No,No,Yes,Poor,Low,Stayed
72877,44,Female,34,Media,6293.0,Fair,High,High,3,No,63,Associate Degree,Single,2.0,Mid,Medium,No,No,No,Good,High,Stayed
50584,22,Male,1,Education,5180.0,Good,Very High,High,0,No,89,Associate Degree,Married,0.0,Mid,Medium,No,No,No,Excellent,Low,Left
32625,32,Female,13,Media,5159.0,Poor,High,Average,1,Yes,89,Bachelor’s Degree,Divorced,5.0,Mid,Medium,No,No,Yes,Good,Medium,Left
57907,44,Female,23,Media,5359.0,Poor,High,Average,0,No,21,Bachelor’s Degree,Married,0.0,Entry,Small,Yes,Yes,No,Good,High,Stayed
55988,33,Male,10,Media,5814.0,Good,High,Below Average,0,No,30,Bachelor’s Degree,Single,1.0,Entry,Large,No,No,No,Excellent,Medium,Left
57833,52,Female,34,Healthcare,6230.0,Good,High,Average,0,Yes,47,High School,Single,1.0,Mid,Small,No,No,No,Fair,Low,Left
24633,19,Male,6,Healthcare,7359.0,Good,High,Average,1,Yes,64,Bachelor’s Degree,Married,1.0,Mid,Medium,No,No,Yes,Good,Medium,Left
28573,57,Male,23,Healthcare,9342.0,Good,High,Below Average,2,No,94,Bachelor’s Degree,Married,1.0,Mid,Medium,No,No,No,Good,Medium,Stayed
53196,57,Male,8,Technology,7358.0,Good,High,Below Average,0,Yes,77,High School,Single,1.0,Entry,Medium,No,No,No,Good,Medium,Left
55651,29,Male,4,Healthcare,7358.0,Good,High,High,1,No,75,Bachelor’s Degree,Married,1.0,Entry,Medium,No,No,No,Poor,Medium,Left
37243,43,Male,25,Healthcare,7061.0,Excellent,High,Average,2,No,38,Bachelor’s Degree,Single,0.0,Entry,Small,Yes,No,No,Fair,Medium,Stayed
65945,36,Male,19,Education,4074.0,Poor,High,Average,0,Yes,59,Associate Degree,Divorced,1.0,Entry,Small,No,No,No,Fair,Low,Left
2903,31,Male,7,Education,4961.0,Good,High,High,0,Yes,35,Master’s Degree,Single,1.0,Mid,Medium,No,No,No,Poor,Medium,Left
38857,53,Male,11,Finance,6161.0,Fair,Low,Average,2,No,83,High School,Married,1.0,Mid,Small,No,No,Yes,Poor,Medium,Left
55246,33,Female,14,Education,4482.0,Good,High,High,1,No,29,Bachelor’s Degree,Single,1.0,Mid,Medium,Yes,No,No,Poor,High,Stayed
14334,26,Male,3,Technology,10325.0,Excellent,High,Average,0,No,58,Bachelor’s Degree,Married,4.0,Entry,Large,Yes,No,No,Good,Low,Stayed
41965,47,Male,34,Media,5892.0,Excellent,Low,Average,2,No,98,Associate Degree,Single,3.0,Mid,Medium,No,No,No,Good,Medium,Left
55369,28,Male,20,Technology,9748.0,Good,High,High,1,Yes,58,High School,Married,1.0,Entry,Medium,No,No,Yes,Good,Low,Left
30640,50,Female,12,Technology,7698.0,Poor,High,Average,0,No,60,Master’s Degree,Married,1.0,Mid,Small,No,No,No,Excellent,Low,Stayed
25037,51,Male,27,Finance,8343.0,Good,High,Average,1,Yes,54,High School,Married,1.0,Entry,Medium,No,No,Yes,Poor,Medium,Left
61716,27,Female,11,Technology,7358.0,Good,High,Average,0,Yes,77,Associate Degree,Divorced,1.0,Mid,Medium,Yes,No,Yes,Good,Medium,Stayed
46116,27,Female,3,Education,4043.0,Good,High,Average,1,No,13,High School,Married,0.0,Mid,Small,No,No,Yes,Fair,Medium,Left
64171,47,Female,12,Finance,7536.0,Good,Low,Average,0,Yes,96,Master’s Degree,Married,0.0,Entry,Medium,No,No,No,Good,High,Left
