founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,years_since_founding,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
55997,33,Male,23,Media,5483.0,Good,Very High,Average,1,Yes,13,Associate Degree,Married,4.0,Entry,Small,31.0,Yes,No,No,Good,Low,Stayed
71256,58,Male,49,Healthcare,7890.0,Good,High,Below Average,0,No,88,Master’s Degree,Single,1.0,Entry,Medium,56.0,No,No,No,Fair,Low,Left
49109,56,Female,6,Media,6218.0,Good,High,Average,1,No,64,Master’s Degree,Married,1.0,Entry,Small,29.0,Yes,No,No,Poor,High,Left
14586,29,Male,4,Healthcare,7079.0,Good,Very High,Below Average,1,Yes,67,Associate Degree,Married,4.0,Entry,Small,24.0,No,No,No,Good,Low,Left
49107,47,Male,35,Healthcare,6789.0,Good,Medium,High,0,No,41,High School,Married,3.0,Entry,Small,45.0,No,No,No,Fair,Low,Stayed
24558,37,Female,26,Finance,9204.0,Fair,Medium,Low,3,No,41,Associate Degree,Married,1.0,Entry,Medium,30.0,No,No,No,Poor,Low,Left
11055,50,Male,5,Technology,8960.0,Good,High,High,0,No,25,High School,Single,3.0,Mid,Large,44.0,No,No,No,Poor,Very High,Left
17287,58,Female,15,Healthcare,7572.0,Good,Medium,Low,2,No,48,Associate Degree,Married,1.0,Mid,Medium,16.0,No,No,No,Excellent,Medium,Left
49965,27,Male,7,Finance,7823.0,Good,High,High,0,No,96,Associate Degree,Single,0.0,Mid,Large,15.0,No,No,No,Fair,Medium,Stayed
34178,21,Female,13,Healthcare,8050.0,Good,High,Average,0,No,12,Master’s Degree,Married,1.0,Entry,Small,15.0,No,Yes,No,Good,Low,Stayed
5304,33,Male,10,Education,5651.0,Poor,Very High,Average,2,No,67,Associate Degree,Single,0.0,Mid,Small,25.0,No,No,No,Good,High,Left
37024,36,Male,12,Finance,10928.0,Good,Very High,High,0,No,91,Bachelor’s Degree,Married,2.0,Mid,Small,23.0,Yes,No,Yes,Excellent,Low,Stayed
37886,32,Male,7,Technology,8960.0,Good,Medium,Below Average,0,No,25,Bachelor’s Degree,Single,1.0,Mid,Medium,24.0,No,No,No,Good,Medium,Left
48430,48,Male,30,Finance,7843.0,Good,Very High,Average,1,No,14,Associate Degree,Single,0.0,Entry,Large,35.0,Yes,No,No,Good,Low,Stayed
30501,57,Female,3,Finance,6303.0,Excellent,Very High,Below Average,0,Yes,19,Master’s Degree,Married,1.0,Mid,Small,25.0,No,No,No,Fair,Low,Stayed
2545,41,Male,5,Finance,7371.0,Good,High,Average,2,No,93,Bachelor’s Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Excellent,High,Left
22240,49,Female,12,Healthcare,7345.0,Fair,Medium,High,0,No,69,High School,Married,4.0,Entry,Medium,25.0,Yes,No,No,Poor,High,Stayed
66363,34,Female,15,Technology,9105.0,Good,Low,Average,0,Yes,95,Bachelor’s Degree,Married,0.0,Entry,Small,20.0,Yes,No,Yes,Fair,Medium,Stayed
33505,52,Female,4,Finance,8603.0,Good,Very High,Average,0,No,7,Associate Degree,Married,1.0,Entry,Small,37.0,No,Yes,Yes,Good,Low,Left
40755,51,Male,10,Technology,9308.0,Good,High,Average,2,No,5,Master’s Degree,Single,1.0,Mid,Medium,17.0,No,No,No,Good,Medium,Stayed
60139,53,Male,22,Media,5845.0,Poor,Medium,Average,0,No,1,Bachelor’s Degree,Divorced,2.0,Senior,Medium,31.0,No,No,Yes,Good,Medium,Stayed
14608,45,Male,14,Education,4114.0,Poor,High,Average,0,No,89,High School,Divorced,0.0,Mid,Medium,36.0,No,No,No,Poor,Low,Stayed
24916,34,Female,2,Finance,6612.0,Excellent,Medium,Below Average,0,No,18,Bachelor’s Degree,Divorced,1.0,Mid,Large,18.0,No,No,Yes,Fair,Medium,Stayed
8139,42,Female,25,Education,4638.0,Fair,High,Average,0,No,15,PhD,Divorced,1.0,Entry,Medium,37.0,No,No,No,Excellent,Medium,Left
60332,51,Male,22,Finance,4317.0,Good,Very High,High,3,No,87,Bachelor’s Degree,Single,0.0,Entry,Small,47.0,No,No,No,Good,Medium,Left
30561,20,Female,5,Technology,10873.0,Good,High,Average,1,No,53,High School,Married,1.0,Entry,Medium,27.0,No,No,No,Good,High,Left
2641,50,Female,26,Technology,9804.0,Good,Medium,Average,1,No,33,High School,Divorced,0.0,Mid,Large,49.0,Yes,No,No,Good,Low,Stayed
50284,34,Female,1,Healthcare,7842.0,Good,High,High,1,No,45,Bachelor’s Degree,Married,0.0,Mid,Small,13.0,Yes,No,No,Good,Low,Stayed
30170,51,Male,11,Finance,8586.0,Good,High,High,0,No,41,Bachelor’s Degree,Married,1.0,Entry,Medium,26.0,No,No,No,Poor,High,Left
1324,35,Female,8,Technology,11994.0,Fair,Very High,High,0,No,87,Bachelor’s Degree,Married,2.0,Mid,Medium,35.0,No,No,No,Good,Low,Left
71599,56,Male,39,Technology,8169.0,Good,Very High,Average,0,No,14,Associate Degree,Divorced,0.0,Senior,Medium,43.0,No,No,No,Excellent,Very High,Stayed
7156,59,Female,4,Education,4422.0,Good,Very High,Below Average,0,No,28,Master’s Degree,Married,0.0,Entry,Medium,57.0,No,No,No,Good,High,Left
46966,44,Male,27,Healthcare,8422.0,Good,Low,Average,1,Yes,75,Master’s Degree,Married,0.0,Senior,Small,39.0,No,No,No,Fair,Medium,Stayed
4565,32,Female,6,Education,5093.0,Fair,Medium,Average,2,Yes,77,Bachelor’s Degree,Married,2.0,Mid,Medium,30.0,No,No,No,Good,Very High,Stayed
50543,39,Female,4,Media,4789.0,Fair,Very High,High,1,No,34,High School,Married,3.0,Entry,Medium,12.0,No,No,No,Good,High,Left
10051,19,Female,9,Healthcare,6999.0,Good,Medium,Average,0,Yes,70,Associate Degree,Divorced,1.0,Mid,Large,16.0,No,No,No,Excellent,High,Left
22692,25,Male,4,Technology,9538.0,Excellent,Medium,Below Average,1,Yes,51,Master’s Degree,Married,0.0,Mid,Large,11.0,No,No,No,Good,Low,Left
6326,59,Male,31,Healthcare,8380.0,Excellent,High,High,0,No,65,Bachelor’s Degree,Single,1.0,Senior,Medium,46.0,No,No,No,Poor,Medium,Stayed
29741,37,Female,23,Technology,10257.0,Good,High,Average,3,No,39,High School,Divorced,0.0,Entry,Medium,27.0,No,No,No,Poor,Low,Stayed
24633,19,Male,6,Healthcare,7359.0,Good,High,Average,1,Yes,64,Bachelor’s Degree,Married,1.0,Mid,Medium,27.0,No,No,Yes,Good,Medium,Left
13252,50,Male,5,Healthcare,8803.0,Fair,Low,Average,4,No,56,High School,Married,0.0,Senior,Large,39.0,No,Yes,No,Good,High,Stayed
29291,43,Male,3,Healthcare,7371.0,Good,High,Average,1,No,97,High School,Married,1.0,Entry,Medium,27.0,Yes,No,No,Fair,Medium,Stayed
8896,32,Female,4,Healthcare,8418.0,Fair,High,Below Average,0,No,37,Bachelor’s Degree,Married,1.0,Senior,Small,23.0,Yes,No,No,Good,Low,Stayed
56909,54,Female,39,Technology,9627.0,Fair,Very High,High,1,No,81,Bachelor’s Degree,Married,0.0,Mid,Small,52.0,No,No,No,Fair,Medium,Left
73979,51,Male,33,Education,5196.0,Good,Very High,High,0,No,95,High School,Single,0.0,Entry,Large,48.0,No,No,Yes,Good,Medium,Left
66806,56,Male,48,Education,7371.0,Good,High,Average,2,Yes,82,High School,Married,1.0,Entry,Medium,27.0,No,No,No,Excellent,Low,Stayed
68331,37,Female,2,Finance,8828.0,Fair,Medium,Average,1,Yes,96,High School,Single,0.0,Senior,Small,24.0,No,No,No,Poor,Low,Left
8845,23,Male,5,Finance,9126.0,Fair,Medium,Average,0,Yes,26,Associate Degree,Divorced,4.0,Senior,Medium,9.0,No,No,No,Poor,Low,Stayed
36314,57,Male,30,Education,4933.0,Fair,Medium,Low,0,Yes,64,High School,Single,0.0,Mid,Small,52.0,No,No,Yes,Fair,Low,Left
70064,39,Male,16,Technology,9827.0,Fair,High,Low,0,Yes,52,High School,Single,2.0,Entry,Small,29.0,Yes,No,No,Fair,High,Left
43737,43,Male,21,Finance,9424.0,Good,High,Average,0,No,1,Master’s Degree,Married,1.0,Senior,Medium,26.0,No,No,No,Good,High,Stayed
52341,49,Female,24,Technology,10183.0,Poor,High,Average,2,No,88,High School,Divorced,0.0,Entry,Small,43.0,Yes,No,No,Good,Low,Stayed
8927,21,Male,5,Technology,8598.0,Poor,Low,Average,1,Yes,87,Associate Degree,Single,1.0,Senior,Small,11.0,No,No,Yes,Poor,Low,Left
74019,48,Male,11,Education,2866.0,Fair,High,Average,3,No,17,Master’s Degree,Married,4.0,Entry,Large,41.0,No,No,No,Excellent,High,Stayed
69306,45,Male,1,Education,4872.0,Good,Very High,Average,0,No,96,High School,Married,0.0,Mid,Small,28.0,Yes,No,No,Good,High,Stayed
74192,51,Female,18,Media,6108.0,Good,High,Average,4,No,89,High School,Married,3.0,Mid,Small,24.0,Yes,No,No,Good,High,Stayed
14232,34,Male,17,Media,6012.0,Good,Very High,Average,2,No,17,High School,Married,3.0,Entry,Small,30.0,No,No,No,Good,Low,Stayed
49018,40,Male,17,Technology,8864.0,Excellent,Medium,Below Average,1,Yes,11,Bachelor’s Degree,Married,2.0,Entry,Medium,30.0,No,No,Yes,Good,Low,Stayed
49074,57,Female,43,Healthcare,6892.0,Good,High,Average,1,No,34,High School,Married,4.0,Entry,Medium,47.0,Yes,No,No,Poor,Very High,Stayed
6271,50,Female,11,Technology,9328.0,Fair,High,High,1,No,57,High School,Single,5.0,Senior,Large,21.0,No,No,No,Good,Medium,Left
57132,47,Male,1,Finance,7487.0,Fair,Low,Low,1,No,16,PhD,Married,1.0,Entry,Medium,2.0,No,Yes,No,Excellent,Medium,Stayed
36612,48,Male,9,Education,5312.0,Good,High,Average,0,Yes,49,Bachelor’s Degree,Single,4.0,Senior,Medium,43.0,No,No,No,Fair,High,Stayed
37911,24,Female,3,Media,6064.0,Fair,Low,High,0,No,37,PhD,Single,0.0,Mid,Small,12.0,Yes,No,No,Good,High,Stayed
55479,23,Female,11,Healthcare,7541.0,Poor,Low,Average,1,No,2,Master’s Degree,Divorced,0.0,Mid,Medium,16.0,No,No,No,Excellent,High,Stayed
69239,55,Male,15,Media,5744.0,Good,Very High,Below Average,0,No,6,Master’s Degree,Married,3.0,Mid,Small,41.0,No,No,No,Poor,High,Stayed
20351,24,Female,2,Education,3959.0,Good,High,Average,2,No,80,Bachelor’s Degree,Single,2.0,Entry,Medium,19.0,No,No,No,Good,High,Left
668,18,Female,9,Media,6255.0,Good,High,Below Average,0,No,51,Bachelor’s Degree,Married,1.0,Senior,Medium,27.0,No,No,No,Good,Medium,Left
27923,41,Male,9,Education,4084.0,Good,High,Below Average,1,No,78,Associate Degree,Single,1.0,Entry,Small,27.0,No,No,No,Fair,Medium,Left
61636,34,Male,26,Healthcare,9089.0,Good,High,Average,2,Yes,15,High School,Married,1.0,Entry,Small,27.0,No,No,Yes,Good,High,Stayed
62266,38,Male,10,Finance,8451.0,Fair,High,Average,2,No,91,Associate Degree,Single,1.0,Mid,Medium,30.0,No,No,No,Poor,Low,Left
59569,47,Female,1,Healthcare,7987.0,Good,Medium,Average,1,No,98,Bachelor’s Degree,Married,4.0,Mid,Large,46.0,No,No,Yes,Fair,Medium,Stayed
59812,37,Female,11,Education,4084.0,Good,Low,High,1,Yes,85,Master’s Degree,Married,0.0,Senior,Large,13.0,Yes,No,No,Good,Medium,Stayed
44493,38,Female,4,Education,4256.0,Good,High,Average,4,No,7,Associate Degree,Married,1.0,Mid,Small,8.0,No,No,No,Fair,Low,Stayed
44449,24,Female,9,Healthcare,8181.0,Good,High,Below Average,0,No,81,Bachelor’s Degree,Married,1.0,Entry,Small,27.0,No,No,No,Good,Low,Left
29181,55,Male,27,Healthcare,7774.0,Excellent,Medium,Average,0,No,63,Bachelor’s Degree,Divorced,4.0,Entry,Small,51.0,No,No,No,Good,Medium,Stayed
27792,58,Female,6,Technology,8495.0,Fair,High,High,0,No,23,Master’s Degree,Married,1.0,Entry,Small,46.0,No,No,No,Fair,Medium,Left
21378,54,Female,4,Technology,7371.0,Good,High,Average,0,No,69,High School,Single,1.0,Mid,Medium,27.0,No,No,No,Good,Medium,Left
30761,57,Male,44,Media,5701.0,Fair,Very High,High,1,No,98,Bachelor’s Degree,Married,1.0,Entry,Medium,57.0,No,No,No,Good,Very High,Left
12696,57,Male,2,Education,2988.0,Fair,Medium,Average,1,No,52,Bachelor’s Degree,Single,0.0,Entry,Medium,29.0,No,No,No,Good,Medium,Left
10633,24,Female,1,Finance,5328.0,Good,High,Below Average,1,No,65,Associate Degree,Single,1.0,Entry,Medium,27.0,No,No,No,Poor,Low,Left
42414,18,Male,1,Healthcare,9555.0,Good,High,High,1,No,86,Associate Degree,Married,0.0,Mid,Medium,4.0,Yes,Yes,Yes,Fair,Low,Stayed
30880,33,Female,1,Education,4520.0,Poor,Medium,Average,1,No,19,Master’s Degree,Married,3.0,Mid,Medium,29.0,No,No,Yes,Good,Medium,Left
24387,29,Male,16,Finance,7371.0,Good,High,Average,0,No,82,High School,Single,1.0,Mid,Medium,27.0,Yes,No,Yes,Good,High,Stayed
71461,46,Female,17,Technology,5615.0,Fair,High,Average,0,No,32,Associate Degree,Married,1.0,Senior,Small,22.0,No,No,No,Fair,Medium,Left
42361,53,Female,2,Technology,8297.0,Poor,Medium,Below Average,2,Yes,11,Bachelor’s Degree,Single,5.0,Entry,Small,33.0,No,No,No,Poor,Low,Left
2818,45,Female,6,Healthcare,6655.0,Good,High,High,0,No,79,Master’s Degree,Married,1.0,Senior,Medium,27.0,No,No,No,Good,Low,Stayed
43617,56,Male,34,Healthcare,8342.0,Good,Very High,Average,3,No,24,Bachelor’s Degree,Single,5.0,Entry,Large,52.0,No,No,No,Good,High,Stayed
54973,39,Male,22,Education,5069.0,Fair,Very High,High,2,Yes,65,Master’s Degree,Single,0.0,Mid,Medium,28.0,No,No,No,Good,Low,Left
5426,56,Female,8,Media,5636.0,Poor,Low,Average,4,Yes,65,Master’s Degree,Married,3.0,Entry,Medium,25.0,No,No,No,Good,Low,Left
21015,33,Male,20,Technology,9911.0,Excellent,Very High,High,0,No,47,Bachelor’s Degree,Married,3.0,Senior,Medium,33.0,No,No,No,Poor,Low,Stayed
31504,49,Female,1,Finance,9935.0,Good,High,Below Average,0,No,77,Associate Degree,Single,1.0,Senior,Small,35.0,No,Yes,Yes,Poor,Low,Stayed
60624,59,Male,17,Media,4779.0,Good,Low,Average,0,No,20,Bachelor’s Degree,Married,1.0,Entry,Medium,31.0,No,No,Yes,Excellent,Low,Stayed
48873,18,Female,6,Finance,7202.0,Excellent,High,Average,1,No,4,Bachelor’s Degree,Married,2.0,Entry,Medium,9.0,No,No,Yes,Fair,High,Stayed
67189,52,Male,17,Healthcare,8142.0,Fair,High,Average,0,Yes,99,Bachelor’s Degree,Single,0.0,Mid,Small,36.0,No,No,No,Good,Medium,Left
21727,58,Male,21,Education,5808.0,Fair,High,Average,1,No,67,Associate Degree,Married,1.0,Mid,Medium,25.0,No,No,Yes,Good,Low,Left
53196,57,Male,8,Technology,7371.0,Good,High,Below Average,0,Yes,77,High School,Single,1.0,Entry,Medium,27.0,No,No,No,Good,Medium,Left
36285,55,Male,1,Education,3964.0,Good,High,Average,2,Yes,81,High School,Married,0.0,Senior,Medium,22.0,Yes,No,No,Excellent,Low,Stayed
26257,59,Male,13,Healthcare,9750.0,Good,Very High,High,0,No,33,Associate Degree,Married,0.0,Entry,Medium,55.0,No,No,No,Good,Low,Stayed
36410,20,Female,1,Finance,9553.0,Fair,High,High,0,Yes,56,Master’s Degree,Married,0.0,Entry,Medium,6.0,No,Yes,No,Poor,Low,Left
32469,35,Female,3,Media,5074.0,Good,High,Average,1,No,88,Associate Degree,Single,3.0,Mid,Medium,24.0,No,No,Yes,Good,High,Left
9882,36,Male,5,Healthcare,8105.0,Good,Medium,Average,0,Yes,28,PhD,Married,0.0,Mid,Small,31.0,No,No,Yes,Excellent,High,Stayed
24791,55,Female,1,Healthcare,9002.0,Good,High,Average,3,No,16,Bachelor’s Degree,Divorced,1.0,Entry,Medium,27.0,No,No,No,Excellent,High,Left
72896,47,Female,34,Healthcare,8964.0,Good,Medium,Low,1,No,49,High School,Divorced,3.0,Mid,Medium,46.0,Yes,No,No,Good,Low,Stayed
49176,45,Male,33,Education,7371.0,Good,High,Average,2,Yes,84,PhD,Married,1.0,Mid,Medium,27.0,No,No,No,Good,High,Stayed
50762,49,Male,10,Education,4460.0,Excellent,High,Below Average,0,No,15,High School,Married,1.0,Entry,Medium,41.0,No,No,No,Poor,High,Stayed
3595,24,Female,11,Finance,6245.0,Poor,High,Average,1,No,82,High School,Married,1.0,Entry,Small,23.0,No,No,No,Good,High,Left
29708,36,Female,1,Technology,7371.0,Good,High,High,0,No,7,Bachelor’s Degree,Divorced,1.0,Mid,Medium,27.0,Yes,No,No,Fair,Medium,Stayed
44920,18,Male,5,Healthcare,6047.0,Good,Medium,Average,0,No,75,Associate Degree,Married,2.0,Entry,Small,11.0,No,No,No,Good,Low,Left
60784,43,Male,5,Finance,6768.0,Excellent,High,Average,1,No,66,Bachelor’s Degree,Married,1.0,Mid,Medium,14.0,No,No,No,Fair,Medium,Left
34756,35,Female,23,Finance,5734.0,Good,High,High,1,Yes,29,High School,Single,1.0,Entry,Small,27.0,No,No,No,Good,High,Stayed
19754,37,Female,6,Technology,8276.0,Good,Very High,Average,0,No,96,Bachelor’s Degree,Married,1.0,Entry,Large,33.0,No,No,No,Good,High,Left
63832,54,Male,14,Media,6107.0,Excellent,High,Average,1,Yes,64,High School,Married,1.0,Entry,Medium,28.0,No,No,No,Fair,Very High,Left
1782,54,Female,11,Education,4457.0,Fair,High,Low,0,No,53,Associate Degree,Married,0.0,Mid,Medium,38.0,Yes,No,Yes,Good,Medium,Stayed
22652,35,Male,18,Education,7371.0,Good,High,Average,0,No,78,Master’s Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Good,Low,Left
38723,53,Male,19,Technology,7151.0,Excellent,Low,Below Average,2,Yes,94,Bachelor’s Degree,Married,1.0,Mid,Small,30.0,No,No,No,Good,High,Left
7906,36,Male,7,Education,4149.0,Fair,High,Average,0,No,75,High School,Single,2.0,Mid,Medium,14.0,Yes,Yes,Yes,Good,Very High,Left
66301,37,Female,20,Finance,9990.0,Good,High,Average,1,Yes,74,High School,Single,1.0,Entry,Medium,27.0,Yes,No,No,Fair,Medium,Left
59339,31,Male,6,Finance,4310.0,Good,Very High,High,4,No,28,Associate Degree,Married,1.0,Mid,Medium,20.0,No,No,No,Good,Low,Stayed
57217,47,Female,21,Finance,8178.0,Good,High,Below Average,0,Yes,75,PhD,Married,2.0,Mid,Large,38.0,No,No,No,Excellent,High,Left
19441,52,Male,20,Technology,8055.0,Good,High,Average,4,Yes,18,High School,Single,1.0,Entry,Medium,27.0,Yes,No,No,Fair,High,Left
45548,57,Female,22,Technology,9296.0,Excellent,High,Average,1,No,26,Associate Degree,Married,1.0,Entry,Medium,37.0,No,Yes,No,Excellent,Medium,Left
37427,21,Male,7,Technology,9920.0,Good,High,High,0,No,41,Master’s Degree,Single,1.0,Entry,Medium,27.0,Yes,No,Yes,Fair,High,Left
53418,20,Male,5,Education,4770.0,Good,High,Average,0,No,31,Bachelor’s Degree,Single,1.0,Mid,Small,27.0,No,No,No,Good,High,Left
23979,50,Female,36,Healthcare,8190.0,Poor,High,Low,2,No,83,PhD,Married,0.0,Senior,Small,45.0,No,No,Yes,Good,Low,Stayed
42328,36,Female,3,Finance,7800.0,Fair,Medium,Average,0,No,85,Bachelor’s Degree,Married,1.0,Mid,Medium,14.0,No,No,No,Good,Medium,Left
50609,32,Male,10,Technology,8441.0,Good,High,High,3,No,90,Master’s Degree,Single,4.0,Entry,Medium,13.0,No,No,No,Good,Medium,Left
35824,47,Female,36,Media,7061.0,Good,High,High,0,Yes,98,Master’s Degree,Married,4.0,Entry,Medium,40.0,No,No,No,Fair,High,Stayed
56027,45,Female,11,Education,3726.0,Good,High,High,0,No,86,Associate Degree,Single,0.0,Entry,Medium,24.0,No,No,No,Good,Low,Left
23749,57,Male,7,Healthcare,9669.0,Good,High,High,0,Yes,80,Associate Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Good,Low,Stayed
56337,57,Female,14,Media,5420.0,Fair,Very High,High,0,No,34,Associate Degree,Married,0.0,Entry,Medium,56.0,No,No,No,Good,Medium,Left
46373,22,Male,1,Education,5728.0,Excellent,High,Average,0,Yes,22,Associate Degree,Single,3.0,Entry,Large,21.0,No,No,No,Good,High,Left
3451,47,Female,6,Media,5311.0,Good,High,Below Average,0,No,46,Master’s Degree,Single,3.0,Senior,Medium,36.0,No,No,No,Poor,Low,Left
19705,24,Male,4,Healthcare,8637.0,Excellent,High,High,0,Yes,97,High School,Divorced,1.0,Entry,Medium,17.0,Yes,No,Yes,Good,High,Stayed
41403,54,Female,5,Education,5428.0,Poor,Low,Low,0,Yes,2,High School,Divorced,2.0,Mid,Small,11.0,No,No,Yes,Poor,Low,Left
9705,56,Male,27,Healthcare,8849.0,Good,High,Below Average,0,No,18,Master’s Degree,Single,1.0,Mid,Medium,27.0,No,No,No,Poor,Low,Stayed
64346,58,Female,38,Healthcare,7599.0,Excellent,High,Average,0,Yes,10,Master’s Degree,Single,1.0,Senior,Small,41.0,No,No,No,Good,Low,Stayed
35536,47,Female,6,Finance,4213.0,Good,High,Average,0,No,25,Bachelor’s Degree,Single,1.0,Entry,Small,39.0,No,No,No,Excellent,Medium,Left
11493,39,Male,3,Healthcare,7617.0,Poor,High,Average,1,No,79,High School,Married,2.0,Mid,Small,9.0,No,No,No,Poor,Very High,Left
19867,35,Female,19,Healthcare,7460.0,Poor,High,Average,0,Yes,7,High School,Married,1.0,Mid,Small,25.0,No,No,No,Fair,Low,Left
56743,22,Male,14,Education,5211.0,Good,High,Average,0,No,9,Master’s Degree,Married,1.0,Mid,Medium,27.0,No,No,No,Good,Low,Stayed
64609,47,Male,22,Technology,11557.0,Excellent,High,Average,0,No,13,Bachelor’s Degree,Married,0.0,Mid,Large,34.0,No,No,No,Good,Low,Stayed
51245,58,Male,23,Education,4468.0,Good,High,Average,2,No,82,Bachelor’s Degree,Married,0.0,Mid,Medium,32.0,No,No,No,Fair,High,Left
73256,46,Female,8,Healthcare,8990.0,Poor,Medium,Average,0,No,5,Associate Degree,Married,0.0,Mid,Small,45.0,No,No,No,Good,Very High,Left
10390,49,Male,41,Technology,10463.0,Fair,High,High,0,Yes,10,High School,Married,4.0,Senior,Medium,49.0,No,No,No,Good,Low,Stayed
26681,25,Female,14,Technology,12468.0,Good,High,Average,0,Yes,31,High School,Married,3.0,Entry,Large,18.0,No,No,No,Good,High,Stayed
64427,33,Male,6,Healthcare,8331.0,Good,High,Average,0,Yes,68,Associate Degree,Divorced,0.0,Entry,Small,33.0,No,No,No,Good,Low,Left
62280,32,Female,19,Technology,8336.0,Good,High,Average,1,Yes,67,Bachelor’s Degree,Single,1.0,Entry,Medium,20.0,Yes,No,No,Fair,Medium,Left
63796,51,Female,3,Healthcare,7371.0,Good,High,Below Average,0,Yes,32,Bachelor’s Degree,Married,1.0,Entry,Medium,27.0,No,No,No,Good,Low,Stayed
57259,47,Male,21,Technology,7371.0,Good,High,Average,0,No,3,High School,Single,1.0,Entry,Medium,27.0,No,No,No,Poor,Low,Left
13240,32,Male,7,Education,4595.0,Good,High,Below Average,2,Yes,73,High School,Married,1.0,Entry,Medium,27.0,No,No,No,Excellent,High,Left
55083,59,Male,39,Healthcare,8456.0,Good,Very High,Low,0,No,68,Associate Degree,Married,0.0,Entry,Medium,50.0,No,No,No,Good,Low,Stayed
37620,56,Male,27,Technology,7158.0,Fair,High,Average,2,No,93,High School,Married,1.0,Mid,Medium,52.0,No,No,No,Good,Medium,Stayed
50782,42,Male,17,Technology,8247.0,Fair,High,High,4,Yes,53,Bachelor’s Degree,Single,0.0,Mid,Medium,34.0,Yes,No,No,Good,Medium,Stayed
41493,39,Male,5,Education,4736.0,Fair,High,High,1,No,2,Associate Degree,Married,0.0,Senior,Large,38.0,No,Yes,No,Fair,High,Stayed
30872,48,Female,14,Technology,7133.0,Good,High,Average,0,Yes,49,Bachelor’s Degree,Single,1.0,Entry,Medium,27.0,No,No,No,Excellent,Low,Left
4712,42,Female,19,Technology,9563.0,Excellent,High,Low,0,Yes,2,Bachelor’s Degree,Single,2.0,Mid,Small,26.0,No,No,No,Good,Low,Left
44704,25,Female,10,Media,7371.0,Good,High,Average,1,No,94,Associate Degree,Married,1.0,Entry,Medium,27.0,Yes,No,No,Poor,Low,Stayed
8201,25,Male,8,Education,6416.0,Poor,High,Average,3,Yes,78,Bachelor’s Degree,Single,1.0,Senior,Medium,11.0,No,No,No,Good,Low,Stayed
18956,38,Male,1,Healthcare,7371.0,Good,High,Average,0,No,19,High School,Married,1.0,Mid,Medium,27.0,No,Yes,No,Excellent,Low,Stayed
34647,47,Male,9,Finance,8853.0,Good,Low,Average,2,No,93,Associate Degree,Married,0.0,Mid,Medium,19.0,No,No,Yes,Good,Low,Stayed
52064,22,Male,4,Healthcare,8187.0,Fair,High,High,0,No,57,Associate Degree,Married,3.0,Mid,Large,8.0,No,No,No,Good,Medium,Stayed
32812,48,Male,4,Media,6151.0,Good,High,Average,0,No,6,Associate Degree,Single,0.0,Mid,Small,47.0,No,No,No,Poor,Low,Stayed
48164,25,Male,11,Technology,8170.0,Fair,High,Below Average,0,No,93,Bachelor’s Degree,Married,3.0,Mid,Large,18.0,No,No,No,Excellent,Medium,Stayed
34244,51,Female,18,Technology,9023.0,Fair,High,Average,0,No,28,Associate Degree,Married,0.0,Mid,Medium,20.0,No,No,No,Good,Low,Stayed
